period,price
23:00 - 00:00,66.19
00:00 - 01:00,65.84
01:00 - 02:00,62.84
02:00 - 03:00,59.5
03:00 - 04:00,53.48
04:00 - 05:00,51.48
05:00 - 06:00,52.5
06:00 - 07:00,73.19
07:00 - 08:00,79.49
08:00 - 09:00,83.59
09:00 - 10:00,79.6
10:00 - 11:00,74.81
11:00 - 12:00,73.11
12:00 - 13:00,73.73
13:00 - 14:00,74.82
14:00 - 15:00,77.09
15:00 - 16:00,78.69
16:00 - 17:00,82.27
17:00 - 18:00,80.84
18:00 - 19:00,71.72
19:00 - 20:00,71.42
20:00 - 21:00,66.26
21:00 - 22:00,61.17
22:00 - 23:00,43.1
