period,price
23:00 - 00:00,76.53
00:00 - 01:00,80.94
01:00 - 02:00,76.77
02:00 - 03:00,73.26
03:00 - 04:00,70.6
04:00 - 05:00,67.99
05:00 - 06:00,67.59
06:00 - 07:00,72.0
07:00 - 08:00,79.1
08:00 - 09:00,86.46
09:00 - 10:00,85.69
10:00 - 11:00,75.94
11:00 - 12:00,67.0
12:00 - 13:00,66.3
13:00 - 14:00,67.08
14:00 - 15:00,71.74
15:00 - 16:00,76.52
16:00 - 17:00,86.9
17:00 - 18:00,87.95
18:00 - 19:00,85.32
19:00 - 20:00,79.24
20:00 - 21:00,71.81
21:00 - 22:00,66.58
22:00 - 23:00,60.21
