period,price
23:00 - 00:00,76.94
00:00 - 01:00,75.24
01:00 - 02:00,72.21
02:00 - 03:00,68.27
03:00 - 04:00,64.74
04:00 - 05:00,62.6
05:00 - 06:00,61.12
06:00 - 07:00,70.88
07:00 - 08:00,72.83
08:00 - 09:00,76.62
09:00 - 10:00,74.74
10:00 - 11:00,79.21
11:00 - 12:00,77.2
12:00 - 13:00,82.74
13:00 - 14:00,86.62
14:00 - 15:00,89.77
15:00 - 16:00,86.65
16:00 - 17:00,101.9
17:00 - 18:00,105.08
18:00 - 19:00,95.01
19:00 - 20:00,86.55
20:00 - 21:00,74.58
21:00 - 22:00,74.04
22:00 - 23:00,71.03
