period,price
23:00 - 00:00,86.96
00:00 - 01:00,83.03
01:00 - 02:00,81.36
02:00 - 03:00,74.42
03:00 - 04:00,65.12
04:00 - 05:00,60.62
05:00 - 06:00,62.06
06:00 - 07:00,71.93
07:00 - 08:00,86.23
08:00 - 09:00,92.19
09:00 - 10:00,95.72
10:00 - 11:00,91.84
11:00 - 12:00,89.12
12:00 - 13:00,83.77
13:00 - 14:00,77.81
14:00 - 15:00,72.94
15:00 - 16:00,74.2
16:00 - 17:00,80.41
17:00 - 18:00,93.01
18:00 - 19:00,95.1
19:00 - 20:00,92.0
20:00 - 21:00,80.89
21:00 - 22:00,69.99
22:00 - 23:00,37.95
