period,price
23:00 - 00:00,70.93
00:00 - 01:00,72.21
01:00 - 02:00,70.95
02:00 - 03:00,69.05
03:00 - 04:00,68.05
04:00 - 05:00,70.68
05:00 - 06:00,78.19
06:00 - 07:00,89.1
07:00 - 08:00,103.02
08:00 - 09:00,103.03
09:00 - 10:00,100.0
10:00 - 11:00,90.1
11:00 - 12:00,81.82
12:00 - 13:00,80.38
13:00 - 14:00,77.88
14:00 - 15:00,75.26
15:00 - 16:00,74.2
16:00 - 17:00,76.55
17:00 - 18:00,75.93
18:00 - 19:00,73.05
19:00 - 20:00,75.74
20:00 - 21:00,75.79
21:00 - 22:00,72.88
22:00 - 23:00,58.0
