period,price
23:00 - 00:00,59.56
00:00 - 01:00,52.73
01:00 - 02:00,50.0
02:00 - 03:00,48.77
03:00 - 04:00,50.0
04:00 - 05:00,56.94
05:00 - 06:00,70.72
06:00 - 07:00,85.08
07:00 - 08:00,87.29
08:00 - 09:00,79.94
09:00 - 10:00,74.74
10:00 - 11:00,73.01
11:00 - 12:00,71.61
12:00 - 13:00,76.47
13:00 - 14:00,78.98
14:00 - 15:00,83.72
15:00 - 16:00,87.04
16:00 - 17:00,100.62
17:00 - 18:00,110.0
18:00 - 19:00,107.03
19:00 - 20:00,86.55
20:00 - 21:00,82.76
21:00 - 22:00,78.61
22:00 - 23:00,73.48
