period,price
23:00 - 00:00,77.8
00:00 - 01:00,85.44
01:00 - 02:00,75.44
02:00 - 03:00,65.88
03:00 - 04:00,61.61
04:00 - 05:00,59.27
05:00 - 06:00,57.55
06:00 - 07:00,58.93
07:00 - 08:00,62.06
08:00 - 09:00,61.18
09:00 - 10:00,65.57
10:00 - 11:00,72.01
11:00 - 12:00,75.44
12:00 - 13:00,82.36
13:00 - 14:00,79.6
14:00 - 15:00,85.8
15:00 - 16:00,84.69
16:00 - 17:00,104.91
17:00 - 18:00,104.96
18:00 - 19:00,99.0
19:00 - 20:00,80.01
20:00 - 21:00,76.0
21:00 - 22:00,80.0
22:00 - 23:00,64.01
