period,price
23:00 - 00:00,65.63
00:00 - 01:00,68.4
01:00 - 02:00,70.29
02:00 - 03:00,69.99
03:00 - 04:00,69.85
04:00 - 05:00,69.95
05:00 - 06:00,74.22
06:00 - 07:00,79.67
07:00 - 08:00,89.3
08:00 - 09:00,92.19
09:00 - 10:00,91.59
10:00 - 11:00,84.99
11:00 - 12:00,78.59
12:00 - 13:00,76.85
13:00 - 14:00,75.72
14:00 - 15:00,79.36
15:00 - 16:00,84.66
16:00 - 17:00,96.36
17:00 - 18:00,99.23
18:00 - 19:00,95.41
19:00 - 20:00,89.25
20:00 - 21:00,78.12
21:00 - 22:00,75.4
22:00 - 23:00,74.63
