period,price
23:00 - 00:00,85.43
00:00 - 01:00,80.71
01:00 - 02:00,75.66
02:00 - 03:00,75.01
03:00 - 04:00,75.02
04:00 - 05:00,77.35
05:00 - 06:00,87.48
06:00 - 07:00,103.98
07:00 - 08:00,118.02
08:00 - 09:00,121.86
09:00 - 10:00,103.95
10:00 - 11:00,89.23
11:00 - 12:00,81.32
12:00 - 13:00,78.01
13:00 - 14:00,75.04
14:00 - 15:00,75.03
15:00 - 16:00,75.08
16:00 - 17:00,87.0
17:00 - 18:00,111.33
18:00 - 19:00,128.0
19:00 - 20:00,116.28
20:00 - 21:00,98.55
21:00 - 22:00,89.27
22:00 - 23:00,77.81
