period,price
23:00 - 00:00,75.49
00:00 - 01:00,75.03
01:00 - 02:00,73.99
02:00 - 03:00,72.83
03:00 - 04:00,72.31
04:00 - 05:00,72.99
05:00 - 06:00,75.43
06:00 - 07:00,82.74
07:00 - 08:00,81.71
08:00 - 09:00,82.66
09:00 - 10:00,81.95
10:00 - 11:00,77.85
11:00 - 12:00,77.89
12:00 - 13:00,79.3
13:00 - 14:00,81.77
14:00 - 15:00,87.41
15:00 - 16:00,92.45
16:00 - 17:00,104.91
17:00 - 18:00,111.27
18:00 - 19:00,104.94
19:00 - 20:00,91.99
20:00 - 21:00,84.54
21:00 - 22:00,81.6
22:00 - 23:00,76.6
