period,price
23:00 - 00:00,79.99
00:00 - 01:00,82.25
01:00 - 02:00,78.54
02:00 - 03:00,73.44
03:00 - 04:00,71.6
04:00 - 05:00,70.45
05:00 - 06:00,68.84
06:00 - 07:00,68.16
07:00 - 08:00,72.99
08:00 - 09:00,74.8
09:00 - 10:00,76.21
10:00 - 11:00,77.07
11:00 - 12:00,79.81
12:00 - 13:00,79.02
13:00 - 14:00,86.64
14:00 - 15:00,82.75
15:00 - 16:00,88.89
16:00 - 17:00,103.75
17:00 - 18:00,104.16
18:00 - 19:00,100.9
19:00 - 20:00,87.91
20:00 - 21:00,76.48
21:00 - 22:00,81.23
22:00 - 23:00,75.68
