period,price
23:00 - 00:00,1.11
00:00 - 01:00,0.01
01:00 - 02:00,0.49
02:00 - 03:00,0.58
03:00 - 04:00,1.86
04:00 - 05:00,2.45
05:00 - 06:00,1.76
06:00 - 07:00,0.93
07:00 - 08:00,4.79
08:00 - 09:00,10.48
09:00 - 10:00,10.87
10:00 - 11:00,11.74
11:00 - 12:00,33.13
12:00 - 13:00,49.58
13:00 - 14:00,51.22
14:00 - 15:00,60.47
15:00 - 16:00,66.46
16:00 - 17:00,98.97
17:00 - 18:00,119.0
18:00 - 19:00,92.33
19:00 - 20:00,66.45
20:00 - 21:00,32.68
21:00 - 22:00,14.03
22:00 - 23:00,4.93
