period,price
23:00 - 00:00,79.91
00:00 - 01:00,71.5
01:00 - 02:00,69.28
02:00 - 03:00,65.33
03:00 - 04:00,64.49
04:00 - 05:00,65.04
05:00 - 06:00,68.0
06:00 - 07:00,86.87
07:00 - 08:00,103.46
08:00 - 09:00,98.32
09:00 - 10:00,84.9
10:00 - 11:00,71.27
11:00 - 12:00,70.09
12:00 - 13:00,69.02
13:00 - 14:00,69.52
14:00 - 15:00,71.52
15:00 - 16:00,75.11
16:00 - 17:00,80.38
17:00 - 18:00,99.88
18:00 - 19:00,112.19
19:00 - 20:00,102.6
20:00 - 21:00,84.92
21:00 - 22:00,78.99
22:00 - 23:00,75.88
