period,price
23:00 - 00:00,81.43
00:00 - 01:00,76.37
01:00 - 02:00,67.62
02:00 - 03:00,58.71
03:00 - 04:00,54.11
04:00 - 05:00,51.2
05:00 - 06:00,44.64
06:00 - 07:00,72.06
07:00 - 08:00,79.9
08:00 - 09:00,81.16
09:00 - 10:00,83.79
10:00 - 11:00,82.5
11:00 - 12:00,80.09
12:00 - 13:00,79.7
13:00 - 14:00,79.5
14:00 - 15:00,76.03
15:00 - 16:00,75.34
16:00 - 17:00,77.26
17:00 - 18:00,78.34
18:00 - 19:00,71.8
19:00 - 20:00,73.47
20:00 - 21:00,67.51
21:00 - 22:00,59.5
22:00 - 23:00,52.1
