period,price
23:00 - 00:00,86.42
00:00 - 01:00,80.78
01:00 - 02:00,77.26
02:00 - 03:00,76.5
03:00 - 04:00,75.89
04:00 - 05:00,74.17
05:00 - 06:00,76.42
06:00 - 07:00,83.91
07:00 - 08:00,91.91
08:00 - 09:00,96.94
09:00 - 10:00,99.19
10:00 - 11:00,87.15
11:00 - 12:00,77.31
12:00 - 13:00,74.19
13:00 - 14:00,71.8
14:00 - 15:00,71.73
15:00 - 16:00,76.54
16:00 - 17:00,87.31
17:00 - 18:00,104.98
18:00 - 19:00,117.41
19:00 - 20:00,109.95
20:00 - 21:00,99.36
21:00 - 22:00,88.83
22:00 - 23:00,83.91
