period,price
23:00 - 00:00,47.65
00:00 - 01:00,46.9
01:00 - 02:00,45.19
02:00 - 03:00,45.95
03:00 - 04:00,45.91
04:00 - 05:00,45.9
05:00 - 06:00,42.98
06:00 - 07:00,44.96
07:00 - 08:00,50.16
08:00 - 09:00,51.08
09:00 - 10:00,47.37
10:00 - 11:00,44.01
11:00 - 12:00,44.0
12:00 - 13:00,48.0
13:00 - 14:00,52.1
14:00 - 15:00,65.29
15:00 - 16:00,75.52
16:00 - 17:00,97.85
17:00 - 18:00,103.49
18:00 - 19:00,93.35
19:00 - 20:00,79.95
20:00 - 21:00,76.61
21:00 - 22:00,65.54
22:00 - 23:00,42.77
