period,price
23:00 - 00:00,65.58
00:00 - 01:00,65.18
01:00 - 02:00,61.57
02:00 - 03:00,61.51
03:00 - 04:00,60.2
04:00 - 05:00,64.49
05:00 - 06:00,71.4
06:00 - 07:00,82.61
07:00 - 08:00,84.24
08:00 - 09:00,86.16
09:00 - 10:00,86.17
10:00 - 11:00,80.2
11:00 - 12:00,76.29
12:00 - 13:00,74.27
13:00 - 14:00,78.59
14:00 - 15:00,81.93
15:00 - 16:00,85.4
16:00 - 17:00,97.26
17:00 - 18:00,99.95
18:00 - 19:00,94.05
19:00 - 20:00,84.35
20:00 - 21:00,81.91
21:00 - 22:00,78.91
22:00 - 23:00,63.23
