period,price
23:00 - 00:00,82.32
00:00 - 01:00,79.08
01:00 - 02:00,75.03
02:00 - 03:00,72.93
03:00 - 04:00,71.31
04:00 - 05:00,72.56
05:00 - 06:00,75.85
06:00 - 07:00,86.94
07:00 - 08:00,96.33
08:00 - 09:00,90.92
09:00 - 10:00,85.13
10:00 - 11:00,79.9
11:00 - 12:00,76.27
12:00 - 13:00,77.62
13:00 - 14:00,82.79
14:00 - 15:00,85.59
15:00 - 16:00,95.33
16:00 - 17:00,105.0
17:00 - 18:00,106.88
18:00 - 19:00,100.12
19:00 - 20:00,89.96
20:00 - 21:00,85.66
21:00 - 22:00,83.35
22:00 - 23:00,80.3
