period,price
23:00 - 00:00,74.14
00:00 - 01:00,65.12
01:00 - 02:00,55.48
02:00 - 03:00,50.89
03:00 - 04:00,50.17
04:00 - 05:00,44.88
05:00 - 06:00,44.26
06:00 - 07:00,39.07
07:00 - 08:00,57.93
08:00 - 09:00,61.7
09:00 - 10:00,57.96
10:00 - 11:00,51.4
11:00 - 12:00,41.85
12:00 - 13:00,35.98
13:00 - 14:00,40.74
14:00 - 15:00,48.35
15:00 - 16:00,61.56
16:00 - 17:00,75.64
17:00 - 18:00,86.75
18:00 - 19:00,90.08
19:00 - 20:00,87.23
20:00 - 21:00,76.05
21:00 - 22:00,59.83
22:00 - 23:00,48.29
