period,price
23:00 - 00:00,59.94
00:00 - 01:00,52.21
01:00 - 02:00,47.96
02:00 - 03:00,45.01
03:00 - 04:00,44.99
04:00 - 05:00,45.01
05:00 - 06:00,58.11
06:00 - 07:00,80.0
07:00 - 08:00,78.2
08:00 - 09:00,80.63
09:00 - 10:00,80.36
10:00 - 11:00,79.9
11:00 - 12:00,79.98
12:00 - 13:00,83.93
13:00 - 14:00,86.02
14:00 - 15:00,85.01
15:00 - 16:00,89.77
16:00 - 17:00,91.8
17:00 - 18:00,89.97
18:00 - 19:00,82.33
19:00 - 20:00,81.36
20:00 - 21:00,80.0
21:00 - 22:00,77.0
22:00 - 23:00,68.0
